📺通知📺,#genre# 
CCTV8,http://39.135.138.58:18890/PLTV/88888910/224/3221225631/index.m3u8
CCTV8,http://39.135.138.58:18890/TVOD/88888888/224/3221225635/index.m3u8
CCTV8,http://182.151.211.171:808/hls/8/index.m3u8
CCTV9,http://39.134.67.99/PLTV/88888888/224/3221225676/index.m3u8
CCTV9,http://39.134.65.208/PLTV/88888888/224/3221225676/index.m3u8
CCTV9,http://39.135.138.58:18890/TVOD/88888888/224/3221225626/index.m3u8
CCTV9,http://39.135.138.59:18890/PLTV/88888910/224/3221225646/index.m3u8
CCTV9,http://39.134.116.30:8080/PLTV/88888910/224/3221225646/index.m3u8
CCTV9,http://39.135.32.22:6610/000000001000/1000000001000014583/index.m3u8?
CCTV9,http://39.134.67.98/PLTV/88888888/224/3221225676/index.m3u8
CCTV9,http://39.136.48.5:8089/PLTV/88888888/224/3221225759/index.m3u8
CCTV9,http://39.135.49.20:6610/PLTV/88888888/224/3221226923/1.m3u8?servicetype=1
CCTV9,http://39.135.49.20:6610/PLTV/88888888/224/3221225820/1.m3u8?servicetype=1
CCTV9,http://39.135.55.105:6610/PLTV/88888888/224/3221226923/index.m3u8?servicetype=1
CCTV9,http://117.148.179.163/PLTV/88888888/224/3221231697/index.m3u8?
CCTV9,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000128
CCTV9,http://183.196.25.171:808/hls/9/index.m3u8
CCTV9,http://39.135.49.20:6610/PLTV/88888888/224/3221225929/1.m3u8?servicetype=1
CCTV9,http://39.136.48.18:8089/PLTV/88888888/224/3221225759/index.m3u8
CCTV9,http://39.134.65.181/PLTV/88888888/224/3221225676/1.m3u8
CCTV9,http://222.132.191.125:9901/tsfile/live/0009_1.m3u8
CCTV9,http://39.135.138.58:18890/PLTV/88888888/224/3221225646/index.m3u8
CCTV9,http://119.167.231.18/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225607/index.m3u8
CCTV9,http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225646/index.m3u8
CCTV9,http://39.135.55.13:6610/PLTV/88888888/224/3221226923/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV9,http://39.135.138.58:18890/PLTV/88888910/224/3221225626/index.m3u8
CCTV9,http://111.59.189.40:8445/tsfile/live/1007_1.m3u8
CCTV9,http://39.134.115.163:8080/PLTV/88888910/224/3221225646/index.m3u8
CCTV9,http://39.134.115.163:8080/PLTV-/88888910/224/3221225626/index.m3u8
CCTV9,http://39.134.66.2/PLTV/88888888/224/3221225676/index.m3u8
CCTV9,http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225626/index.m3u8
CCTV9,http://39.134.66.110/PLTV/88888888/224/3221225676/index.m3u8
CCTV9,http://39.135.55.72:6610/PLTV/88888888/224/3221226923/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV9,http://39.134.116.30:8080/PLTV/88888910/224/3221225626/index.m3u8
CCTV9,http://39.136.48.99:8089/PLTV/88888888/224/3221225759/index.m3u8
CCTV9,http://183.207.249.14/PLTV/3/224/3221225532/index.m3u8
CCTV9,http://39.134.65.173/PLTV/88888888/224/3221225676/1.m3u8
CCTV9,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225646/index.m3u8
CCTV9,http://39.135.138.58:18890/PLTV/88888910/224/3221225646/index.m3u8codeyj
CCTV9,http://183.207.249.13/PLTV/3/224/3221225532/index.m3u8
CCTV9,http://39.134.115.163:8080/PLTV/88888910/224/3221225626/index.m3u8?icpid=88888888&from=30&hms_devid=1452
CCTV9,http://39.135.138.58:18890/PLTV/88888910/224/3221225646/index.m3u8
CCTV9,http://117.148.179.162/PLTV/88888888/224/3221231697/index.m3u8
CCTV9,http://39.134.65.141/PLTV/88888888/224/3221225676/index.m3u8
CCTV9,http://183.207.249.6/PLTV/3/224/3221225532/1.m3u8
CCTV9,http://39.135.138.59:18890/PLTV/88888910/224/3221225626/index.m3u8
CCTV9,http://183.207.249.6/PLTV/3/224/3221225532/index.m3u8
CCTV9,http://39.135.32.10:6610/000000001000/HD-4000k-1080P-cctv9/1.m3u8?IASHttpSessionId=OTT
CCTV9,http://39.134.65.166/PLTV/88888888/224/3221225676/1.m3u8
CCTV9,http://39.135.55.105:6610/PLTV/88888888/224/3221225929/index.m3u8?servicetype=1
CCTV9,http://39.134.115.163:8080/PLTV/88888910/224/3221225646/ndex.m3u8
CCTV9,http://222.240.82.92:9901/tsfile/live/0009_1.m3u8
CCTV9,http://117.169.124.149:8080/live/HD-8000k-1080P-cctv9/1.m3u8
CCTV9,http://120.221.40.68:6410/shandong_cabletv.live.zte.com////CHANNEL00000319/index.m3u8?IASHttpSessionId=OTT
CCTV9,http://39.136.48.8:8089/PLTV/88888888/224/3221225759/index.m3u8
CCTV9,http://39.135.138.58:18890/PLTV/88888888/224/3221225626/index.m3u8
CCTV9,http://182.151.211.171:808/hls/9/index.m3u8
CCTV9,http://39.134.115.163:8080/PLTV/88888910/224/3221225626/index.m3u8
CCTV9,http://39.135.55.105:6610/PLTV/88888888/224/3221225820/index.m3u8?servicetype=1
CCTV9,http://61.164.158.154:843/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225607/index.m3u8
CCTV9,http://39.134.65.183/PLTV/88888888/224/3221225676/1.m3u8
CCTV9,http://39.134.65.179/PLTV/88888888/224/3221225676/1.m3u8
CCTV9,http://39.134.65.142/PLTV/88888888/224/3221225676/index.m3u8
CCTV9,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000001000032162/index.m3u8?channel-id=wasusyt&Contentid=6000000001000032162&livemode=1&stbId=no
CCTV9,http://120.221.40.68:6410/shandong_cabletv.live.zte.com////CHANNEL00000319/index.m3u8
CCTV9,http://39.136.48.2:8089/PLTV/88888888/224/3221225759/index.m3u8
CCTV9,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225626/index.m3u8
CCTV10,http://183.207.249.8/PLTV/3/224/3221225550/index.m3u8
CCTV10,http://39.135.138.58:18890/TVOD/88888888/224/3221225627/index.m3u8
CCTV10,http://39.135.138.58:18890/PLTV/88888910/224/3221225636/index.m3u8codeyj
CCTV10,http://39.134.115.163:8080/PLTV/88888910/224/3221225636/index.m3u8
CCTV10,http://39.135.55.7:6610/PLTV/88888888/224/3221226976/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV10,http://39.134.65.142/PLTV/88888888/224/3221225677/index.m3u8
CCTV10,http://39.134.65.179/PLTV/88888888/224/3221225677/1.m3u8
CCTV10,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225496/index.m3u8?fmt=ts2hls
CCTV10,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221231666/index.m3u8
CCTV10,http://39.135.55.105:6610/PLTV/88888888/224/3221225931/index.m3u8?servicetype=1
CCTV10,http://222.240.82.92:9901/tsfile/live/0010_1.m3u8
CCTV10,http://39.134.115.163:8080/PLTV-/88888910/224/3221225627/index.m3u8
CCTV10,http://39.136.48.2:8089/PLTV/88888888/224/3221225761/index.m3u8
CCTV10,http://39.135.138.58:18890/PLTV/88888888/224/3221225627/index.m3u8
CCTV10,http://39.136.48.99:8089/PLTV/88888888/224/3221225761/index.m3u8
CCTV10,http://61.164.158.154:843/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225606/index.m3u8
CCTV10,http://39.135.138.58:18890/PLTV/88888910/224/3221225636/index.m3u8
CCTV10,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000130
CCTV10,http://39.135.49.20:6610/PLTV/88888888/224/3221225814/1.m3u8?servicetype=1
CCTV10,http://39.134.65.141/PLTV/88888888/224/3221225677/index.m3u8
CCTV10,http://39.136.48.18:8089/PLTV/88888888/224/3221225761/index.m3u8
CCTV10,http://117.148.179.175/PLTV/88888888/224/3221231666/index.m3u8
CCTV10,http://39.135.32.22:6610/000000001000/1000000001000026367/index.m3u8?
CCTV10,http://182.151.211.171:808/hls/10/index.m3u8
CCTV10,http://183.207.249.8/ott.js.chinamobile.com/PLTV/3/224/3221225550/index.m3u8
CCTV10,http://39.135.138.58:18890/PLTV/88888888/224/3221225636/index.m3u8
CCTV10,http://111.59.189.40:8445/tsfile/live/1008_1.m3u8
CCTV10,http://39.134.65.166/PLTV/88888888/224/3221225677/1.m3u8
CCTV10,http://39.135.55.72:6610/PLTV/88888888/224/3221226976/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV10,http://183.207.249.14/PLTV/3/224/3221225550/index.m3u8
CCTV10,http://39.134.65.183/PLTV/88888888/224/3221225677/1.m3u8
CCTV10,http://39.136.48.8:8089/PLTV/88888888/224/3221225761/index.m3u8
CCTV10,http://39.136.48.5:8089/PLTV/88888888/224/3221225761/index.m3u8
CCTV10,http://119.167.231.18/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225606/index.m3u8
CCTV10,http://39.134.65.181/PLTV/88888888/224/3221225677/1.m3u8
CCTV10,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225627/index.m3u8
CCTV10,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000001000031506/index.m3u8?channel-id=wasusyt&Contentid=6000000001000031506&livemode=1&stbId=no
CCTV10,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225636/index.m3u8
CCTV10,http://39.135.138.58:18890/PLTV/88888910/224/3221225627/index.m3u8
CCTV10,http://120.221.40.68:6410/shandong_cabletv.live.zte.com////CHANNEL00000321/index.m3u8
CCTV10,http://39.135.49.20:6610/PLTV/88888888/224/3221226976/1.m3u8?servicetype=1
CCTV10,http://39.135.138.59:18890/PLTV/88888910/224/3221225627/index.m3u8
CCTV10,http://39.136.48.11:8089/PLTV/88888888/224/3221225761/index.m3u8
CCTV10,http://39.134.65.164/PLTV/88888888/224/3221225677/1.m3u8
CCTV10,http://39.135.32.10:6610/000000001000/cctv-10/1.m3u8?IASHttpSessionId=OTT
CCTV10,http://39.135.55.13:6610/PLTV/88888888/224/3221226976/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV10,http://183.207.249.7/PLTV/3/224/3221225550/index.m3u8
CCTV10,http://39.135.55.105:6610/PLTV/88888888/224/3221226976/index.m3u8?servicetype=1
CCTV10,http://39.134.116.30:8080/PLTV/88888910/224/3221225627/index.m3u8
CCTV10,http://39.134.116.30:8080/PLTV/88888910/224/3221225636/index.m3u8
CCTV10,http://39.134.66.66/PLTV/88888888/224/3221225677/index.m3u8
CCTV10,http://120.221.40.68:6410/shandong_cabletv.live.zte.com////CHANNEL00000321/index.m3u8?IASHttpSessionId=OTT
CCTV10,http://39.134.66.2/PLTV/88888888/224/3221225677/index.m3u8
CCTV10,http://39.134.66.110/PLTV/88888888/224/3221225677/index.m3u8
CCTV10,http://39.136.48.10:8089/PLTV/88888888/224/3221225761/index.m3u8
CCTV10,http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225636/index.m3u8
CCTV10,http://39.134.115.163:8080/PLTV/88888910/224/3221225627/index.m3u8
CCTV10,http://39.135.55.105:6610/PLTV/88888888/224/3221225814/index.m3u8?servicetype=1
CCTV10,http://117.148.179.174/PLTV/88888888/224/3221231666/index.m3u8?
CCTV10,http://39.135.138.59:18890/PLTV/88888910/224/3221225636/index.m3u8
CCTV10,http://117.148.179.164/PLTV/88888888/224/3221232492/index.m3u8
CCTV10,http://39.135.138.58:18890/PLTV/88888910/224/3221225627/index.m3u8codeyj
CCTV10,http://39.135.49.20:6610/PLTV/88888888/224/3221225931/1.m3u8?servicetype=1
CCTV10,http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225627/index.m3u8
CCTV10,http://39.134.65.208/PLTV/88888888/224/3221225677/index.m3u8
CCTV11,http://39.135.55.13:6610/PLTV/88888888/224/3221227233/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV11,http://39.135.55.7:6610/PLTV/88888888/224/3221226927/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV11,http://120.221.40.68:6410/shandong_cabletv.live.zte.com////CHANNEL00000344/index.m3u8
CCTV11,http://119.167.231.18/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225853/index.m3u8
CCTV11,http://183.196.25.171:808/hls/11/index.m3u8
CCTV11,http://111.59.189.40:8445/tsfile/live/1009_1.m3u8
CCTV11,http://39.135.138.58:18890/TVOD/88888888/224/3221225628/index.m3u8
CCTV11,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000129
CCTV11,http://39.135.49.20:6610/PLTV/88888888/224/3221225815/1.m3u8?servicetype=1
CCTV11,http://39.136.48.10:8089/PLTV/88888888/224/3221226407/index.m3u8
CCTV11,http://39.135.138.58:18890/PLTV/88888910/224/3221225628/index.m3u8codeyj
CCTV11,http://39.135.138.59:18890/PLTV/88888910/224/3221225628/index.m3u8
CCTV11,http://39.134.115.163:8080/PLTV-/88888910/224/3221225628/index.m3u8
CCTV11,http://182.151.211.171:808/hls/11/index.m3u8
CCTV11,http://39.135.55.72:6610/PLTV/88888888/224/3221227233/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV11,http://39.135.47.102:6610/000000001000/HD-8000k-1080P-cctv11/1.m3u8?IASHttpSessionId=OTT
CCTV11,http://39.135.32.10:6610/000000001000/HD-8000k-1080P-cctv11/1.m3u8?IASHttpSessionId=OTT
CCTV11,http://ncyd.jilu8.cn/PLTV/88888910/224/3221225628/index.m3u8
CCTV11,http://39.135.138.58:18890/PLTV/88888888/224/3221225628/index.m3u8
CCTV11,http://39.135.49.20:6610/PLTV/88888888/224/3221226927/1.m3u8?servicetype=1
CCTV11,http://39.135.138.58:18890/PLTV/88888910/224/3221225626/index.m3u8codeyj
CCTV11,http://39.135.55.13:6610/PLTV/88888888/224/3221226927/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV11,http://39.135.55.72:6610/PLTV/88888888/224/3221226927/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV11,http://39.135.55.105:6610/PLTV/88888888/224/3221226927/index.m3u8?servicetype=1
CCTV11,http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225628/index.m3u8
CCTV11,http://39.135.55.105:6610/PLTV/88888888/224/3221225815/index.m3u8?servicetype=1
CCTV11,http://120.221.40.68:6410/shandong_cabletv.live.zte.com////CHANNEL00000344/index.m3u8?IASHttpSessionId=OTT
CCTV11,http://39.135.138.58:18890/PLTV/88888910/224/3221225628/index.m3u8
CCTV11,http://61.164.158.154:843/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225853/index.m3u8
CCTV11,http://39.135.49.20:6610/PLTV/88888888/224/3221227233/1.m3u8?servicetype=1
CCTV11,http://117.148.179.165/PLTV/88888888/224/3221231711/index.m3u8?
CCTV11,http://39.134.115.163:8080/PLTV/88888910/224/3221225628/index.m3u8
CCTV11,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225628/index.m3u8
CCTV11,http://39.136.48.11:8089/PLTV/88888888/224/3221226407/index.m3u8
CCTV12,http://39.135.55.105:6610/PLTV/88888888/224/3221225816/index.m3u8?servicetype=1
CCTV12,http://222.240.82.92:9901/tsfile/live/0012_1.m3u8
CCTV12,http://120.221.40.68:6410/shandong_cabletv.live.zte.com////CHANNEL00000322/index.m3u8?IASHttpSessionId=OTT
CCTV12,http://39.135.55.105:6610/PLTV/88888888/224/3221226931/index.m3u8?servicetype=1
CCTV12,http://183.196.25.171:808/hls/12/index.m3u8
CCTV12,http://39.135.138.58:18890/TVOD/88888888/224/3221225637/index.m3u8
CCTV12,http://119.167.231.18/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225605/index.m3u8
CCTV12,http://ncyd.jilu8.cn/PLTV/88888910/224/3221225629/index.m3u8
CCTV12,http://117.148.179.150/PLTV/88888888/224/3221231660/index.m3u8
CCTV12,http://39.134.65.181/PLTV/88888888/224/3221225669/1.m3u8
CCTV12,http://39.135.138.59:18890/PLTV/88888910/224/3221225629/index.m3u8
CCTV12,http://39.134.115.163:8080/PLTV/88888910/224/3221225637/index.m3u8?icpid=88888888&from=30&hms_devid=1452
CCTV12,http://39.134.115.163:8080/PLTV/88888910/224/3221225637/index.m3u8
CCTV12,http://39.135.55.7:6610/PLTV/88888888/224/3221226931/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV12,http://cache.ott.fifalive.itv.cmvideo.cn:80/6000000001000022586/index.m3u8?channel-id=wasusyt&Contentid=6000000001000022586&livemode=1&stbId=no
CCTV12,http://39.135.55.105:6610/PLTV/88888888/224/3221225932/index.m3u8?servicetype=1
CCTV12,http://39.135.49.20:6610/PLTV/88888888/224/3221225932/1.m3u8?servicetype=1
CCTV12,http://39.134.65.142/PLTV/88888888/224/3221225669/index.m3u8
CCTV12,http://39.135.138.58:18890/PLTV/88888910/224/3221225629/index.m3u8codeyj
CCTV12,http://39.135.55.13:6610/PLTV/88888888/224/3221226931/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV12,http://39.136.48.2:8089/PLTV/88888888/224/3221225763/index.m3u8
CCTV12,http://39.135.47.102:6610/000000001000/HD-8000k-1080P-cctv12/1.m3u8?IASHttpSessionId=OTT
CCTV12,http://39.134.66.66/PLTV/88888888/224/3221225669/index.m3u8
CCTV12,http://111.59.189.40:8445/tsfile/live/1010_1.m3u8
CCTV12,http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225629/index.m3u8
CCTV12,http://39.135.49.20:6610/PLTV/88888888/224/3221225816/1.m3u8?servicetype=1
CCTV12,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225495/index.m3u8?fmt=ts2hls
CCTV12,http://sd.jilu8.cn/3221225763/index.m3u8
CCTV12,http://39.135.138.59:18890/PLTV/88888910/224/3221225637/index.m3u8
CCTV12,http://39.135.138.58:18890/PLTV/88888910/224/3221225637/index.m3u8
CCTV12,http://39.136.48.18:8089/PLTV/88888888/224/3221225763/index.m3u8
CCTV12,http://39.134.66.2/PLTV/88888888/224/3221225669/index.m3u8
CCTV12,http://183.207.249.8/PLTV/3/224/3221225556/index.m3u8
CCTV12,http://61.164.158.154:843/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225605/index.m3u8
CCTV12,http://183.207.249.7/PLTV/3/224/3221225556/index.m3u8
CCTV12,http://39.135.138.58:18890/PLTV/88888910/224/3221225637/index.m3u8codeyj
CCTV12,http://39.134.65.179/PLTV/88888888/224/3221225669/1.m3u8
CCTV12,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225637/index.m3u8
CCTV12,http://39.136.48.5:8089/PLTV/88888888/224/3221225763/index.m3u8
CCTV12,http://39.134.65.173/PLTV/88888888/224/3221225669/1.m3u8
CCTV12,http://39.134.65.166/PLTV/88888888/224/3221225669/1.m3u8
CCTV12,http://39.135.32.22:6610/000000001000/1000000001000001640/index.m3u8?
CCTV12,http://39.134.65.141/PLTV/88888888/224/3221225669/index.m3u8
CCTV12,http://39.136.48.8:8089/PLTV/88888888/224/3221225763/index.m3u8
CCTV12,http://ncyd.jilu8.cn/PLTV/88888910/224/3221225637/index.m3u8
CCTV12,http://39.134.67.99/PLTV/88888888/224/3221225669/index.m3u8
CCTV12,http://120.221.40.68:6410/shandong_cabletv.live.zte.com////CHANNEL00000322/index.m3u8
CCTV12,http://39.134.65.208/PLTV/88888888/224/3221225669/index.m3u8
CCTV12,http://183.207.249.8/ott.js.chinamobile.com/PLTV/3/224/3221225556/index.m3u8
CCTV12,http://39.134.65.164/PLTV/88888888/224/3221225669/1.m3u8
CCTV12,http://39.135.47.102:6610/000000001000/cctv-12/1.m3u8?IASHttpSessionId=OTT
CCTV12,http://39.135.55.72:6610/PLTV/88888888/224/3221226931/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV12,http://39.136.48.99:8089/PLTV/88888888/224/3221225763/index.m3u8
CCTV12,http://39.135.138.58:18890/PLTV/88888888/224/3221225637/index.m3u8
CCTV12,http://117.148.179.150:80/PLTV/88888888/224/3221231660/1.m3u8?
CCTV12,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225629/index.m3u8
CCTV12,http://39.135.138.58:18890/PLTV/88888910/224/3221225629/index.m3u8
CCTV12,http://39.135.49.20:6610/PLTV/88888888/224/3221226931/1.m3u8?servicetype=1
CCTV12,http://39.134.116.30:8080/PLTV/88888910/224/3221225637/index.m3u8
CCTV12,http://39.134.115.163:8080/PLTV/88888910/224/3221225629/index.m3u8
CCTV13,http://anren.live/HK/BSJE.m3u8
CCTV13,http://39.135.138.59:18890/PLTV/88888910/224/3221225638/index.m3u8?
CCTV13,http://39.134.32.101:6610/270000001111/1110000161/index.m3u8?IASHttpSessionId=OTT
CCTV13,http://39.135.49.20:6610/PLTV/88888888/224/3221226985/1.m3u8?servicetype=1
CCTV13,http://183.207.249.71/ott.js.chinamobile.com/PLTV/3/224/3221225560/index.m3u8
CCTV13,http://sd.jilu8.cn/3221226328/index.m3u8
CCTV13,http://39.135.55.13:6610/PLTV/88888888/224/3221226985/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV13,http://39.135.55.105:6610/PLTV/88888888/224/3221225817/index.m3u8?servicetype=1
CCTV13,http://39.135.55.13:6610/PLTV/88888888/224/3221227237/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV13,http://119.167.231.18/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226062/index.m3u8
CCTV13,http://120.221.40.68:6410/shandong_cabletv.live.zte.com////CHANNEL00000345/index.m3u8?IASHttpSessionId=OTT
CCTV13,http://39.135.55.7:6610/PLTV/88888888/224/3221226985/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV13,http://183.207.249.11/PLTV/3/224/3221225560/index.m3u8
CCTV13,http://183.196.25.171:808/hls/13/index.m3u8
CCTV13,http://61.164.158.154:843/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226062/index.m3u8
CCTV13,http://111.59.189.40:8445/tsfile/live/1011_1.m3u8
CCTV13,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000067
CCTV13,http://39.136.48.99:8089/PLTV/88888888/224/3221226328/index.m3u8
CCTV13,http://39.136.48.10:8089/PLTV/88888888/224/3221226328/index.m3u8
CCTV13,http://39.135.32.10:6610/000000001000/HD-8000k-1080P-cctv13/1.m3u8?IASHttpSessionId=OTT
CCTV13,http://39.135.138.58:18890/PLTV/88888910/224/3221225638/index.m3u8codeyj
CCTV13,http://39.136.48.11:8089/PLTV/88888888/224/3221226328/index.m3u8
CCTV13,http://39.135.55.72:6610/PLTV/88888888/224/3221227237/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV13,http://39.134.32.103:6610/270000001111/1110000161/index.m3u8?IASHttpSessionId=OTT
CCTV13,http://39.135.55.72:6610/PLTV/88888888/224/3221226985/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV13,http://183.207.249.14/PLTV/3/224/3221225560/index.m3u8
CCTV13,http://120.221.40.68:6410/shandong_cabletv.live.zte.com////CHANNEL00000345/index.m3u8
CCTV13,http://39.134.115.163:8080/PLTV/88888910/224/3221225638/index.m3u8
CCTV13,http://39.135.138.58:18890/PLTV/88888910/224/3221225638/index.m3u8
CCTV13,http://hwrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225638/index.m3u8
CCTV13,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225638/index.m3u8
CCTV13,http://39.135.49.20:6610/PLTV/88888888/224/3221227237/1.m3u8?servicetype=1
CCTV13,http://183.207.249.36/PLTV/4/224/3221227387/index.m3u8
CCTV13,http://39.136.48.6:8089/PLTV/88888888/224/3221226328/index.m3u8
CCTV13,http://39.136.48.18:8089/PLTV/88888888/224/3221226328/index.m3u8
CCTV13,http://39.136.48.5:8089/PLTV/88888888/224/3221226328/index.m3u8
CCTV13,http://39.135.49.20:6610/PLTV/88888888/224/3221225817/1.m3u8?servicetype=1
CCTV13,http://39.135.55.105:6610/PLTV/88888888/224/3221226985/index.m3u8?servicetype=1
CCTV13,http://39.135.138.59:18890/PLTV/88888910/224/3221225638/index.m3u8
CCTV14,http://39.135.138.58:18890/PLTV/88888910/224/3221225639/index.m3u8
CCTV14,http://39.136.48.99:8089/PLTV/88888888/224/3221225765/index.m3u8
CCTV14,http://39.134.65.179/PLTV/88888888/224/3221225674/1.m3u8
CCTV14,http://39.135.138.59:18890/PLTV/88888910/224/3221225640/index.m3u8
CCTV14,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225640/index.m3u8
CCTV14,http://39.134.66.2/PLTV/88888888/224/3221225674/index.m3u8
CCTV14,http://39.134.116.30:8080/PLTV/88888910/224/3221225639/index.m3u8
CCTV14,http://39.135.55.105:6610/PLTV/88888888/224/3221225819/index.m3u8?servicetype=1
CCTV14,http://119.167.231.18/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225604/index.m3u8
CCTV14,http://39.135.55.72:6610/PLTV/88888888/224/3221227086/index.m3u8?servicetype=1&IASHttpSessionId=OTT
CCTV14,http://39.135.138.58:18890/TVOD/88888888/224/3221225639/index.m3u8
CCTV14,http://39.134.65.181/PLTV/88888888/224/3221225674/1.m3u8
CCTV14,http://39.135.49.20:6610/PLTV/88888888/224/3221225933/1.m3u8?servicetype=1
CCTV14,http://222.240.82.92:9901/tsfile/live/0014_1.m3u8
CCTV14,http://39.135.138.58:18890/PLTV/88888910/224/3221225639/index.m3u8codeyj
CCTV14,http://ncyd.jilu8.cn/PLTV/88888910/224/3221225640/index.m3u8
CCTV14,http://httplive.slave.bfgd.com.cn:14311/playurl?playtype=live&protocol=http&accesstoken=R5F2408FEU3198804BK78052214IE73560DFP2BF4M340CE68V0Z339CBW1626D4D261E46FEA&playtoken=ABCDEFGH&programid=4200000132
CCTV14,http://39.134.65.183/PLTV/88888888/224/3221225674/1.m3u8
CCTV14,http://39.135.55.105:6610/PLTV/88888888/224/3221225933/index.m3u8?servicetype=1
CCTV14,http://39.134.65.164/PLTV/88888888/224/3221225674/1.m3u8
CCTV14,http://39.134.116.30:8080/PLTV/88888910/224/3221225640/index.m3u8
CCTV14,http://39.134.115.163:8080/PLTV/88888910/224/3221225640/index.m3u8?icpid=88888888&from=30&hms_devid=1452
CCTV14,http://39.136.48.18:8089/PLTV/88888888/224/3221225765/index.m3u8
CCTV14,http://39.135.49.20:6610/PLTV/88888888/224/3221225819/1.m3u8?servicetype=1
CCTV14,http://39.136.48.2:8089/PLTV/88888888/224/3221225765/index.m3u8
CCTV14,http://39.134.65.208/PLTV/88888888/224/3221225674/index.m3u8
CCTV14,http://39.134.115.163:8080/PLTV/88888910/224/3221225639/index.m3u8
CCTV14,http://39.135.55.105:6610/PLTV/88888888/224/3221227086/index.m3u8?servicetype=1
CCTV14,http://39.134.65.141/PLTV/88888888/224/3221225674/index.m3u8
CCTV14,http://39.136.48.5:8089/PLTV/88888888/224/3221225765/index.m3u8
